"Date","Price","Open","High","Low","Vol.","Change %"
"03/24/2020","78.2965","79.5936","79.6000","78.1874","","-1.63%"
"03/23/2020","79.5936","79.9236","81.2431","79.3854","","-0.41%"
"03/20/2020","79.9236","79.1566","80.1497","77.4476","","0.97%"
"03/19/2020","79.1566","80.8692","81.6654","78.6400","","-2.12%"
"03/18/2020","80.8692","75.4362","80.8700","75.4362","","7.20%"
"03/17/2020","75.4362","74.6596","75.4752","73.4589","","1.04%"
"03/16/2020","74.6596","72.6133","75.3926","72.5975","","2.82%"
"03/13/2020","72.6133","74.8742","74.9023","72.0685","","-3.02%"
"03/12/2020","74.8742","72.9375","75.4270","72.9100","","2.66%"
"03/11/2020","72.9375","71.3747","73.1420","71.1785","","2.19%"
"03/10/2020","71.3747","68.5685","72.7935","68.5685","","4.09%"
"03/06/2020","68.5685","67.6538","68.5893","67.3500","","1.35%"
"03/05/2020","67.6538","66.2666","67.7243","66.0865","","2.09%"
"03/04/2020","66.2666","65.9881","66.5289","65.5227","","0.42%"
"03/03/2020","65.9881","66.4319","66.6332","65.3718","","-0.67%"
"03/02/2020","66.4319","66.8806","67.3037","66.1183","","-0.67%"
"02/28/2020","66.8806","66.0217","67.6273","66.0150","","1.30%"
"02/27/2020","66.0217","65.4708","66.3954","65.4535","","0.84%"
"02/26/2020","65.4708","65.3726","65.7072","64.9758","","0.15%"
"02/25/2020","65.3726","64.0561","65.5841","64.0561","","2.06%"
"02/21/2020","64.0561","64.2038","64.5557","63.9151","","-0.23%"
"02/20/2020","64.2038","63.5710","64.2899","63.5710","","1.00%"
"02/19/2020","63.5710","63.8115","63.8118","63.4624","","-0.38%"
"02/18/2020","63.8115","63.4645","64.1482","63.4645","","0.55%"
"02/17/2020","63.4645","63.5556","63.5625","63.2157","","-0.14%"
"02/14/2020","63.5556","63.6413","63.6465","63.3913","","-0.13%"
"02/13/2020","63.6413","63.2143","63.7698","63.2123","","0.68%"
"02/12/2020","63.2143","63.3759","63.3760","62.9315","","-0.25%"
"02/11/2020","63.3759","64.1332","64.1332","63.2510","","-1.18%"
"02/10/2020","64.1332","64.1100","64.2930","63.6596","","0.04%"
"02/07/2020","64.1100","63.3488","64.2214","63.2394","","1.20%"
"02/06/2020","63.3488","62.8877","63.4173","62.7255","","0.73%"
"02/05/2020","62.8877","63.1093","63.2797","62.5671","","-0.35%"
"02/04/2020","63.1093","63.7150","63.7250","62.8511","","-0.95%"
"02/03/2020","63.7150","63.9203","64.0934","63.4933","","-0.32%"
"01/31/2020","63.9203","63.2759","63.9415","63.0663","","1.02%"
"01/30/2020","63.2759","62.5451","63.5063","62.5400","","1.17%"
"01/29/2020","62.5451","62.2825","62.8160","62.2825","","0.42%"
"01/28/2020","62.2825","62.9797","63.1306","62.2817","","-1.11%"
"01/27/2020","62.9797","62.0857","63.0959","62.0700","","1.44%"
"01/24/2020","62.0857","61.9020","62.2722","61.7284","","0.30%"
"01/23/2020","61.9020","61.8397","62.0862","61.8365","","0.10%"
"01/22/2020","61.8397","61.8802","62.0586","61.7808","","-0.07%"
"01/21/2020","61.8802","61.5553","61.9665","61.5475","","0.53%"
"01/20/2020","61.5553","61.5573","61.6424","61.3888","","0.00%"
"01/17/2020","61.5573","61.6574","61.6746","61.3025","","-0.16%"
"01/16/2020","61.6574","61.4315","61.7544","61.3912","","0.37%"
"01/15/2020","61.4315","61.4394","61.6851","61.3488","","-0.01%"
"01/14/2020","61.4394","61.2727","61.5208","61.2363","","0.27%"
"01/13/2020","61.2727","61.0548","61.3799","60.8918","","0.36%"
"01/10/2020","61.0548","61.2830","61.3778","60.8865","","-0.37%"
"01/09/2020","61.2830","61.2437","61.3925","61.1412","","0.06%"
"01/08/2020","61.2437","61.8227","61.9875","61.0892","","-0.94%"
"01/06/2020","61.8227","62.0922","62.3358","61.7531","","-0.43%"
"01/03/2020","62.0922","61.9863","62.2218","61.8170","","0.17%"
"12/30/2019","61.9863","62.0332","62.0662","61.6533","","-0.08%"
"12/27/2019","62.0332","62.2138","62.2138","61.8039","","-0.29%"
"12/26/2019","62.2138","61.8489","62.2496","61.6776","","0.59%"
"12/25/2019","61.8489","61.9669","61.9675","61.5403","","-0.19%"
"12/24/2019","61.9669","62.2680","62.2723","61.9054","","-0.48%"
"12/23/2019","62.2680","62.2634","62.3541","62.1408","","0.01%"
"12/20/2019","62.2634","62.4133","62.4660","62.0157","","-0.24%"
"12/19/2019","62.4133","62.6610","62.6650","62.3051","","-0.40%"
"12/18/2019","62.6610","62.4038","62.7145","62.4038","","0.41%"
"12/17/2019","62.4038","62.4428","62.7320","62.3605","","-0.06%"
"12/16/2019","62.4428","62.8650","62.8650","62.3817","","-0.67%"
"12/13/2019","62.8624","62.8402","62.9386","62.1662","","0.04%"
"12/12/2019","62.8402","63.2695","63.2910","62.6998","","-0.68%"
"12/11/2019","63.2695","63.5011","63.6103","63.2679","","-0.36%"
"12/10/2019","63.5011","63.5847","63.6574","63.4610","","-0.13%"
"12/09/2019","63.5847","63.7533","63.8007","63.5491","","-0.26%"
"12/06/2019","63.7533","63.7294","63.8331","63.6035","","0.04%"
"12/05/2019","63.7294","63.9429","63.9500","63.7194","","-0.33%"
"12/04/2019","63.9429","64.1502","64.2392","63.8314","","-0.32%"
"12/03/2019","64.1502","64.1748","64.2860","64.0723","","-0.04%"
"12/02/2019","64.1748","64.3195","64.4819","64.1643","","-0.22%"
"11/29/2019","64.3195","64.0735","64.3414","64.0200","","0.38%"
"11/28/2019","64.0735","63.9615","64.1827","63.9615","","0.18%"
"11/27/2019","63.9615","63.9516","64.1033","63.9067","","0.02%"
"11/26/2019","63.9516","63.9381","64.1314","63.9139","","0.02%"
"11/25/2019","63.9381","63.8623","64.0615","63.7324","","0.12%"
"11/22/2019","63.8623","63.7094","63.8995","63.6189","","0.24%"
"11/21/2019","63.7094","63.8991","63.8991","63.6610","","-0.30%"
"11/20/2019","63.8991","63.8192","64.1046","63.7913","","0.13%"
"11/19/2019","63.8192","63.8278","63.8814","63.6491","","-0.01%"
"11/18/2019","63.8278","63.7628","63.9453","63.6951","","0.10%"
"11/15/2019","63.7628","63.9828","63.9828","63.7105","","-0.34%"
"11/14/2019","63.9828","64.3456","64.3500","63.9828","","-0.56%"
"11/13/2019","64.3456","64.2272","64.4618","64.1344","","0.18%"
"11/12/2019","64.2272","63.8874","64.2762","63.7840","","0.53%"
"11/11/2019","63.8874","63.8046","63.9816","63.8000","","0.13%"
"11/08/2019","63.8046","63.5284","63.9531","63.5200","","0.43%"
"11/07/2019","63.5284","63.8725","63.9079","63.3810","","-0.54%"
"11/06/2019","63.8725","63.4946","64.0270","63.4946","","0.60%"
"11/05/2019","63.4946","63.5244","63.6776","63.1815","","-0.05%"
"11/01/2019","63.5244","64.1328","64.1328","63.3764","","-0.95%"
"10/31/2019","64.1328","63.8536","64.1799","63.7098","","0.44%"
"10/30/2019","63.8536","63.9463","64.1398","63.7704","","-0.14%"
"10/29/2019","63.9463","63.7520","64.0240","63.7520","","0.30%"
"10/28/2019","63.7520","63.8639","63.9327","63.5713","","-0.18%"
"10/25/2019","63.8639","64.0693","64.0703","63.6539","","-0.32%"
"10/24/2019","64.0693","63.9333","64.1383","63.7570","","0.21%"
"10/23/2019","63.9333","63.7282","63.9887","63.7021","","0.32%"
"10/22/2019","63.7282","63.7151","63.7964","63.5624","","0.02%"
"10/21/2019","63.7151","63.7651","63.8470","63.6337","","-0.08%"
"10/18/2019","63.7651","64.1176","64.1176","63.7616","","-0.55%"
"10/17/2019","64.1176","64.0773","64.2211","63.8569","","0.06%"
"10/16/2019","64.0773","64.2749","64.4443","64.0619","","-0.31%"
"10/15/2019","64.2749","64.2950","64.5010","64.1944","","-0.03%"
"10/14/2019","64.2950","64.2224","64.4268","64.2050","","0.11%"
"10/11/2019","64.2224","64.4582","64.4582","64.0243","","-0.37%"
"10/10/2019","64.4582","64.8895","64.8895","64.4063","","-0.66%"
"10/09/2019","64.8895","65.2004","65.2004","64.8221","","-0.48%"
"10/08/2019","65.2004","64.9596","65.3466","64.7777","","0.37%"
"10/07/2019","64.9596","64.6288","64.9740","64.6150","","0.51%"
"10/04/2019","64.6288","65.1317","65.1317","64.5483","","-0.77%"
"10/03/2019","65.1317","65.2033","65.3591","65.0340","","-0.11%"
"10/02/2019","65.2033","65.2647","65.5577","65.0384","","-0.09%"
"10/01/2019","65.2647","64.8569","65.4347","64.8569","","0.63%"
"09/30/2019","64.8569","64.6841","65.0026","64.5845","","0.27%"
"09/27/2019","64.6841","64.2124","64.7088","64.2100","","0.73%"
"09/26/2019","64.2124","64.1506","64.3729","64.1151","","0.10%"
"09/25/2019","64.1506","63.9902","64.4728","63.9850","","0.25%"
"09/24/2019","63.9902","63.8469","64.0000","63.6178","","0.22%"
"09/23/2019","63.8469","64.0200","64.0641","63.8092","","-0.27%"
"09/20/2019","64.0200","63.9748","64.0819","63.7130","","0.07%"
"09/19/2019","63.9748","64.1630","64.2979","63.8195","","-0.29%"
"09/18/2019","64.1630","64.3652","64.5024","64.1290","","-0.31%"
"09/17/2019","64.3652","64.0405","64.4629","63.9872","","0.51%"
"09/16/2019","64.0405","64.3403","64.3403","63.6600","","-0.47%"
"09/13/2019","64.3403","64.7151","64.7151","64.1535","","-0.58%"
"09/12/2019","64.7151","65.4915","65.5000","64.6918","","-1.19%"
"09/11/2019","65.4915","65.4233","65.6365","65.2928","","0.10%"
"09/10/2019","65.4233","65.5344","65.5545","65.2531","","-0.17%"
"09/09/2019","65.5344","65.7289","65.7306","65.3555","","-0.30%"
"09/06/2019","65.7289","66.2335","66.2335","65.5992","","-0.76%"
"09/05/2019","66.2335","66.2255","66.2721","65.8993","","0.01%"
"09/04/2019","66.2255","66.7693","66.7693","66.0808","","-0.81%"
"09/03/2019","66.7693","66.7973","67.1229","66.7571","","-0.04%"
"09/02/2019","66.7973","66.7657","66.8400","66.5660","","0.05%"
"08/30/2019","66.7657","66.5718","66.8124","66.3115","","0.29%"
"08/29/2019","66.5718","66.7779","66.8906","66.4315","","-0.31%"
"08/28/2019","66.7779","66.4352","66.9535","66.3503","","0.52%"
"08/27/2019","66.4352","66.0593","66.6896","66.0593","","0.57%"
"08/26/2019","66.0593","65.9990","66.1425","65.8547","","0.09%"
"08/23/2019","65.9990","65.6081","66.1942","65.5353","","0.60%"
"08/22/2019","65.6081","65.7540","65.9159","65.4556","","-0.22%"
"08/21/2019","65.7540","66.5455","66.5650","65.6492","","-1.19%"
"08/20/2019","66.5455","66.8987","67.0161","66.4326","","-0.53%"
"08/19/2019","66.8987","66.5148","67.0210","66.2737","","0.58%"
"08/16/2019","66.5148","66.0533","66.5584","65.8630","","0.70%"
"08/15/2019","66.0533","66.0531","66.5721","65.6799","","0.00%"
"08/14/2019","66.0531","64.9112","66.1051","64.9112","","1.76%"
"08/13/2019","64.9112","65.4132","65.8733","64.7981","","-0.77%"
"08/12/2019","65.4132","65.2816","65.6801","65.2663","","0.20%"
"08/09/2019","65.2816","65.0435","65.5220","65.0435","","0.37%"
"08/08/2019","65.0435","65.3237","65.4239","65.0346","","-0.43%"
"08/07/2019","65.3237","65.2723","65.6765","64.9628","","0.08%"
"08/06/2019","65.2723","65.5195","65.5300","65.0003","","-0.38%"
"08/05/2019","65.5195","65.2713","65.5940","64.8627","","0.38%"
"08/02/2019","65.2713","64.3518","65.4141","64.3518","","1.43%"
"08/01/2019","64.3518","63.6284","64.3774","63.6250","","1.14%"
"07/31/2019","63.6284","63.5067","63.7806","63.2562","","0.19%"
"07/30/2019","63.5067","63.4357","63.7251","63.2489","","0.11%"
"07/29/2019","63.4357","63.3663","63.6259","63.3663","","0.11%"
"07/26/2019","63.3663","63.2336","63.4933","63.0703","","0.21%"
"07/25/2019","63.2336","63.2936","63.2975","62.8660","","-0.09%"
"07/24/2019","63.2936","63.1609","63.3060","63.0116","","0.21%"
"07/23/2019","63.1609","63.0960","63.3266","63.0841","","0.10%"
"07/22/2019","63.0960","63.0295","63.1268","62.9304","","0.11%"
"07/19/2019","63.0295","62.8087","63.0550","62.8022","","0.35%"
"07/18/2019","62.8087","62.9353","63.1323","62.7675","","-0.20%"
"07/17/2019","62.9353","63.0391","63.0422","62.7245","","-0.16%"
"07/16/2019","63.0391","62.6628","63.0780","62.6494","","0.60%"
"07/15/2019","62.6628","62.9505","62.9897","62.5653","","-0.46%"
"07/12/2019","62.9505","62.8166","63.1919","62.8150","","0.21%"
"07/11/2019","62.8166","63.1755","63.1800","62.7697","","-0.57%"
"07/10/2019","63.1755","63.9014","63.9121","63.1216","","-1.14%"
"07/09/2019","63.9014","63.6823","63.9381","63.6823","","0.34%"
"07/08/2019","63.6823","63.8159","63.9788","63.4958","","-0.21%"
"07/05/2019","63.8159","63.4766","63.8618","63.4375","","0.53%"
"07/04/2019","63.4766","63.3220","63.5161","63.3196","","0.24%"
"07/03/2019","63.3220","63.3110","63.6587","63.2835","","0.02%"
"07/02/2019","63.3110","62.9730","63.3843","62.9600","","0.54%"
"07/01/2019","62.9730","63.2305","63.2400","62.7961","","-0.41%"
"06/28/2019","63.2305","63.0788","63.2775","62.8586","","0.24%"
"06/27/2019","63.0788","63.0602","63.1348","62.9432","","0.03%"
"06/26/2019","63.0602","62.8613","63.2246","62.7676","","0.32%"
"06/25/2019","62.8613","62.5840","63.0230","62.4997","","0.44%"
"06/24/2019","62.5840","63.0073","63.0250","62.5835","","-0.67%"
"06/21/2019","63.0073","62.9100","63.5455","62.8900","","0.15%"
"06/20/2019","62.9100","63.7783","63.7850","62.8731","","-1.36%"
"06/19/2019","63.7783","64.0250","64.0491","63.7154","","-0.39%"
"06/18/2019","64.0250","64.3192","64.3840","63.9222","","-0.46%"
"06/17/2019","64.3192","64.3018","64.3525","64.1405","","-0.11%"
"06/14/2019","64.3915","64.5806","64.5806","64.2199","","-0.29%"
"06/13/2019","64.5806","64.5588","64.7037","64.5014","","0.03%"
"06/11/2019","64.5588","64.7798","64.7800","64.4483","","-0.34%"
"06/10/2019","64.7798","64.8700","64.8800","64.6361","","-0.14%"
"06/07/2019","64.8700","65.0850","65.1460","64.7615","","-0.33%"
"06/06/2019","65.0850","65.3773","65.3950","65.0255","","-0.45%"
"06/05/2019","65.3773","65.1582","65.3877","64.9647","","0.34%"
"06/04/2019","65.1582","65.3445","65.3445","65.0033","","-0.29%"
"06/03/2019","65.3445","65.4306","65.5915","65.1698","","-0.13%"
"05/31/2019","65.4306","65.1893","65.5839","65.1330","","0.37%"
"05/30/2019","65.1893","64.9661","65.1975","64.8899","","0.34%"
"05/29/2019","64.9661","64.7077","65.3771","64.7077","","0.40%"
"05/28/2019","64.7077","64.4589","64.7413","64.4589","","0.39%"
"05/27/2019","64.4589","64.4809","64.4991","64.3663","","-0.03%"
"05/24/2019","64.4809","64.8495","64.8550","64.4082","","-0.57%"
"05/23/2019","64.8495","64.3877","64.9204","64.3877","","0.72%"
"05/22/2019","64.3877","64.4213","64.4700","64.1530","","-0.05%"
"05/21/2019","64.4213","64.5266","64.6044","64.3503","","-0.16%"
"05/20/2019","64.5266","64.7683","64.7775","64.4319","","-0.37%"
"05/17/2019","64.7683","64.6215","64.7966","64.5595","","0.23%"
"05/16/2019","64.6215","64.6534","64.6639","64.4029","","-0.05%"
"05/15/2019","64.6534","64.9450","64.9557","64.4915","","-0.45%"
"05/14/2019","64.9450","65.4278","65.4320","64.8603","","-0.74%"
"05/13/2019","65.4278","65.1033","65.5448","65.0750","","0.50%"
"05/10/2019","65.1033","65.0687","65.4374","65.0601","","0.05%"
"05/08/2019","65.0687","65.3974","65.4075","64.9192","","-0.50%"
"05/07/2019","65.3974","65.2236","65.4538","65.0155","","0.27%"
"05/06/2019","65.2236","65.0880","65.4946","65.0580","","0.21%"
"05/03/2019","65.0880","65.4368","65.5983","65.0214","","-0.53%"
"05/02/2019","65.4368","64.6373","65.5575","64.6225","","1.24%"
"04/30/2019","64.6373","64.4728","64.8589","64.3364","","0.26%"
"04/29/2019","64.4728","64.7334","64.7545","64.4138","","-0.40%"
"04/26/2019","64.7334","64.6565","64.8680","64.5910","","0.12%"
"04/25/2019","64.6565","64.3406","64.9696","64.3225","","0.49%"
"04/24/2019","64.3406","63.6853","64.4924","63.6852","","1.03%"
"04/23/2019","63.6853","63.8083","63.8839","63.6600","","-0.19%"
"04/22/2019","63.8083","64.0515","64.0515","63.7478","","-0.38%"
"04/19/2019","64.0515","63.8939","64.0750","63.8925","","0.25%"
"04/18/2019","63.8939","63.8584","64.1492","63.8450","","0.06%"
"04/17/2019","63.8584","64.1045","64.1045","63.8009","","-0.38%"
"04/16/2019","64.1045","64.2670","64.4388","64.0820","","-0.25%"
"04/15/2019","64.2670","64.3497","64.3794","64.1838","","-0.13%"
"04/12/2019","64.3497","64.6097","64.6273","64.1372","","-0.40%"
"04/11/2019","64.6097","64.3223","64.7026","64.2925","","0.45%"
"04/10/2019","64.3223","64.9032","64.9200","64.2180","","-0.90%"
"04/09/2019","64.9032","64.8788","64.9442","64.6446","","0.04%"
"04/08/2019","64.8788","65.3465","65.4474","64.8175","","-0.72%"
"04/05/2019","65.3465","65.4796","65.4796","65.1690","","-0.20%"
"04/04/2019","65.4796","65.2355","65.6049","65.1940","","0.37%"
"04/03/2019","65.2355","65.2990","65.4300","65.0491","","-0.10%"
"04/02/2019","65.2990","65.1784","65.5466","65.1725","","0.19%"
"04/01/2019","65.1784","65.6340","65.8261","65.1551","","-0.69%"
"03/29/2019","65.6340","64.9382","65.7408","64.6030","","1.07%"
"03/28/2019","64.9382","64.8291","65.2826","64.7134","","0.17%"
"03/27/2019","64.8291","64.3919","64.9781","64.3919","","0.68%"
"03/26/2019","64.3919","64.0807","64.4669","64.0475","","0.49%"
"03/25/2019","64.0807","64.6616","64.6616","63.9326","","-0.90%"
"03/22/2019","64.6616","63.8684","64.8218","63.7136","","1.24%"
"03/21/2019","63.8684","63.8577","63.9472","63.6471","","0.02%"
"03/20/2019","63.8577","64.3800","64.3900","63.6733","","-0.81%"
"03/19/2019","64.3800","64.3651","64.5715","64.1864","","0.02%"
"03/18/2019","64.3651","64.8075","64.8150","64.1468","","-0.68%"
"03/15/2019","64.8075","65.5140","65.5140","64.8038","","-1.08%"
"03/14/2019","65.5140","65.3932","65.5892","65.3209","","0.18%"
"03/13/2019","65.3932","65.6236","65.6250","65.3310","","-0.35%"
"03/12/2019","65.6236","65.9751","65.9751","65.5500","","-0.53%"
"03/11/2019","65.9751","66.2827","66.2840","65.9356","","-0.46%"
"03/07/2019","66.2827","65.9751","66.3013","65.8592","","0.47%"
"03/06/2019","65.9751","65.7624","66.0231","65.7615","","0.32%"
"03/05/2019","65.7624","65.7387","65.8429","65.7061","","0.04%"
"03/04/2019","65.7387","65.9365","65.9400","65.6449","","-0.30%"
"03/01/2019","65.9365","65.9151","65.9407","65.6318","","0.03%"
"02/28/2019","65.9151","65.7901","65.9372","65.6940","","0.19%"
"02/27/2019","65.7901","65.6999","66.0094","65.6765","","0.14%"
"02/26/2019","65.6999","65.4950","65.9303","65.4900","","0.31%"
"02/25/2019","65.4950","65.3869","65.6314","65.1670","","0.17%"
"02/22/2019","65.3869","65.5739","65.6533","65.3103","","-0.29%"
"02/21/2019","65.5739","65.6328","65.7000","65.3758","","-0.09%"
"02/20/2019","65.6328","65.7666","65.9290","65.4720","","-0.20%"
"02/19/2019","65.7666","66.2745","66.3055","65.7434","","-0.77%"
"02/18/2019","66.2745","66.3093","66.3478","66.0955","","-0.05%"
"02/15/2019","66.3093","66.6512","66.7704","66.3000","","-0.51%"
"02/14/2019","66.6512","66.5134","67.1574","66.2939","","0.21%"
"02/13/2019","66.5134","65.8784","66.5180","65.6300","","0.96%"
"02/12/2019","65.8784","65.8422","66.1677","65.5134","","0.05%"
"02/11/2019","65.8422","65.7932","65.8977","65.5383","","0.07%"
"02/08/2019","65.7932","65.9173","66.1049","65.6593","","-0.19%"
"02/07/2019","65.9173","65.8698","66.1485","65.8662","","0.07%"
"02/06/2019","65.8698","65.6228","65.9197","65.6183","","0.38%"
"02/05/2019","65.6228","65.5888","65.6437","65.4256","","0.05%"
"02/04/2019","65.5888","65.5049","65.7227","65.4975","","0.13%"
"02/01/2019","65.5049","65.4103","65.7353","65.3280","","0.14%"
"01/31/2019","65.4103","65.5051","65.6908","65.1713","","-0.14%"
"01/30/2019","65.5051","66.0576","66.1682","65.4006","","-0.84%"
"01/29/2019","66.0576","66.2640","66.4037","65.9805","","-0.31%"
"01/28/2019","66.2640","65.9938","66.3480","65.8231","","0.41%"
"01/25/2019","65.9938","65.7634","66.2490","65.7133","","0.35%"
"01/24/2019","65.7634","66.0805","66.1021","65.6892","","-0.48%"
"01/23/2019","66.0805","66.5341","66.5350","66.0359","","-0.68%"
"01/22/2019","66.5341","66.3882","66.6058","66.3882","","0.22%"
"01/21/2019","66.3882","66.2722","66.4721","66.2393","","0.18%"
"01/18/2019","66.2722","66.3653","66.4941","66.1343","","-0.14%"
"01/17/2019","66.3653","66.3720","66.6756","66.2694","","-0.01%"
"01/16/2019","66.3720","66.9595","66.9795","66.2599","","-0.88%"
"01/15/2019","66.9595","67.0783","67.1431","66.8899","","-0.18%"
"01/14/2019","67.0783","66.8938","67.2961","66.8750","","0.28%"
"01/11/2019","66.8938","66.9102","67.1494","66.8030","","-0.02%"
"01/10/2019","66.9102","66.7328","67.3379","66.7328","","0.27%"
"01/09/2019","66.7328","66.9003","67.2291","66.6900","","-0.25%"
"01/08/2019","66.9003","67.7368","67.7518","66.7430","","-1.23%"
"01/04/2019","67.7368","68.6577","68.6800","67.5281","","-1.34%"
"01/03/2019","68.6577","69.8319","69.8326","68.5330","","-1.68%"
